code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,active_days,clicks_day30,clicks_day60,clicks_day100,click_std,unique_activity_types,last_active_day,avg_assessment_score,score_std,num_assessments_submitted,tma_avg_score,exam_avg_score,late_submissions,num_modules_registered,withdrew,withdrawal_day,early_withdraw,registered_late,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,1257.0,136.0,459.0,629.0,759.0,2.2461005608150044,9.0,245.0,57.833333333333336,14.02022348847074,6.0,57.833333333333336,0.0,2.0,2,1,109.0,0,0,0,1,12,0,9,0,0,0,1
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,732.0,41.0,158.0,190.0,196.0,3.6355877504445537,6.0,242.0,78.0,10.41633332799983,5.0,78.0,0.0,2.0,1,0,999.0,0,1,1,1,6,4,9,0,0,0,1
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,1935.0,162.0,517.0,644.0,863.0,2.115806963752571,8.0,243.0,79.2,8.228000972289685,5.0,79.2,0.0,0.0,1,0,999.0,0,0,1,1,8,1,9,2,0,0,1
AAA,2013J,240712,M,London Region,HE Qualification,80-90%,0-35,0,80,N,Pass,321.0,26.0,66.0,113.0,113.0,3.4912289018743845,6.0,215.0,75.8,7.293833011524187,5.0,75.8,0.0,0.0,1,0,999.0,0,0,1,1,3,1,8,0,0,0,1
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,427.0,44.0,162.0,218.0,230.0,2.1817398968895905,6.0,242.0,58.4,8.763560920082657,5.0,58.4,0.0,0.0,1,0,999.0,0,0,1,1,8,0,9,0,0,0,1
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1892.0,135.0,699.0,894.0,1102.0,3.385687658897954,7.0,263.0,78.8,7.791020472312982,5.0,78.8,0.0,0.0,1,0,999.0,0,0,1,1,0,1,9,1,0,0,1
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1829.0,117.0,345.0,442.0,647.0,3.13836595939324,7.0,260.0,58.6,5.412947441089743,5.0,58.6,0.0,1.0,1,0,999.0,0,0,0,0,1,1,6,1,0,0,1
AAA,2013J,242793,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,658.0,56.0,220.0,236.0,252.0,2.952388765949369,6.0,261.0,77.4,7.700649323271381,5.0,77.4,0.0,0.0,1,0,999.0,0,0,1,1,3,1,2,1,0,0,1
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1174.0,68.0,440.0,522.0,522.0,3.8445834807976436,8.0,267.0,55.6,3.5777087639996634,5.0,55.6,0.0,0.0,1,0,999.0,0,0,1,1,9,0,9,1,0,0,1
AAA,2013J,248270,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,1969.0,193.0,740.0,1008.0,1240.0,3.373245315984267,8.0,265.0,78.4,3.0495901363953806,5.0,78.4,0.0,3.0,1,0,999.0,0,0,1,1,5,2,2,0,0,0,1
AAA,2013J,255548,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,2580.0,166.0,1114.0,1521.0,1714.0,3.249010062201599,8.0,268.0,71.4,13.813037319865606,5.0,71.4,0.0,4.0,1,0,999.0,0,0,1,1,10,2,2,1,0,0,1
AAA,2013J,256815,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,Pass,1481.0,139.0,202.0,457.0,546.0,3.0756774521362,7.0,262.0,76.8,3.768288736283355,5.0,76.8,0.0,3.0,1,0,999.0,0,0,1,1,5,1,1,0,0,0,1
AAA,2013J,258392,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,844.0,53.0,249.0,316.0,342.0,3.575459491365813,8.0,240.0,58.8,3.834057902536163,5.0,58.8,0.0,2.0,1,0,999.0,0,0,1,0,11,2,3,0,0,0,1
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,4963.0,204.0,834.0,1239.0,1923.0,4.660724301591577,6.0,255.0,64.8,8.927485648266257,5.0,64.8,0.0,2.0,1,0,999.0,0,0,1,0,0,2,7,1,0,0,1
AAA,2013J,260355,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,426.0,43.0,179.0,252.0,279.0,3.641553717539281,6.0,163.0,57.5,3.5355339059327378,3.0,57.5,0.0,3.0,2,1,-87.0,1,0,0,0,3,0,8,1,0,0,1
AAA,2013J,262011,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,1066.0,69.0,363.0,484.0,541.0,3.3619858873650745,8.0,243.0,71.0,7.106335201775948,5.0,71.0,0.0,1.0,1,0,999.0,0,0,1,1,1,0,2,1,0,0,1
AAA,2013J,262934,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,2407.0,119.0,967.0,1359.0,1526.0,3.639977617429896,6.0,258.0,76.6,3.7815340802378086,5.0,76.6,0.0,0.0,1,0,999.0,0,0,1,0,5,0,3,1,0,0,1
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,3210.0,116.0,784.0,1340.0,1559.0,4.209678970980503,7.0,268.0,74.6,7.021395872616783,5.0,74.6,0.0,0.0,1,0,999.0,0,0,0,1,0,0,1,1,0,0,1
AAA,2013J,268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,191.0,18.0,143.0,144.0,145.0,3.4206686518828495,5.0,185.0,43.0,11.313708498984761,2.0,43.0,0.0,2.0,2,1,187.0,0,0,0,1,0,0,3,0,0,0,1
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,3348.0,128.0,1010.0,1551.0,1881.0,6.273091036758463,7.0,266.0,76.4,9.44986772394196,5.0,76.4,0.0,0.0,1,0,999.0,0,0,1,1,6,0,8,1,0,0,1
AAA,2013J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,2028.0,82.0,1123.0,1382.0,1484.0,5.388637930041446,7.0,177.0,67.66666666666667,2.2509257354845498,6.0,67.66666666666667,0.0,3.0,2,1,158.0,0,0,0,0,7,0,6,0,0,0,1
AAA,2013J,279572,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,1183.0,63.0,362.0,515.0,528.0,4.69218579306143,6.0,265.0,79.2,3.898717737923585,5.0,79.2,0.0,0.0,1,0,999.0,0,0,1,1,3,2,4,0,0,0,1
AAA,2013J,281022,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,492.0,49.0,132.0,230.0,241.0,2.640810212877093,6.0,242.0,73.4,2.6076809620810595,5.0,73.4,0.0,2.0,1,0,999.0,0,0,1,0,6,0,3,0,0,0,1
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,130.0,15.0,82.0,100.0,100.0,1.4073093052060304,7.0,243.0,55.4,10.014988766843425,5.0,55.4,0.0,0.0,1,0,999.0,0,0,0,1,10,2,7,1,0,0,1
AAA,2013J,281589,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,59.0,8.0,49.0,54.0,54.0,1.4991179064218056,4.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,1,5,1,3,0,0,0,1
AAA,2013J,282821,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1961.0,87.0,873.0,1153.0,1246.0,4.574099214215151,8.0,242.0,60.6,13.011533345459329,5.0,60.6,0.0,3.0,1,0,999.0,0,0,1,1,9,0,3,1,0,0,1
AAA,2013J,286488,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1046.0,68.0,112.0,354.0,441.0,4.490854024581963,8.0,245.0,71.0,9.72111104761179,5.0,71.0,0.0,3.0,1,0,999.0,0,0,1,1,7,0,9,1,0,0,1
AAA,2013J,287548,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,483.0,47.0,215.0,298.0,341.0,4.066696998243717,7.0,241.0,67.8,4.381780460041329,5.0,67.8,0.0,1.0,1,0,999.0,0,0,1,1,0,0,9,0,0,0,1
AAA,2013J,290201,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1740.0,108.0,610.0,783.0,1036.0,3.7025701534587867,8.0,240.0,70.4,7.700649323271382,5.0,70.4,0.0,1.0,1,0,999.0,0,0,1,1,10,0,2,0,0,0,1
AAA,2013J,290757,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,652.0,33.0,131.0,184.0,188.0,20.310345834544936,6.0,245.0,75.0,3.605551275463989,5.0,75.0,0.0,0.0,1,0,999.0,0,0,1,1,5,0,3,0,0,0,1
AAA,2013J,291334,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,5231.0,229.0,1405.0,2088.0,2763.0,2.85244832659373,9.0,268.0,83.6,3.209361307176241,5.0,83.6,0.0,1.0,1,0,999.0,0,0,1,1,7,0,9,1,0,0,1
AAA,2013J,292923,F,South East Region,A Level or Equivalent,90-100%,35-55,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-121.0,1,0,0,0,7,0,9,1,0,0,1
AAA,2013J,293699,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,187.0,28.0,6.0,32.0,35.0,1.4336486837304514,6.0,243.0,46.75,8.5,4.0,46.75,0.0,2.0,1,0,999.0,0,0,1,1,1,0,7,0,0,0,1
AAA,2013J,294570,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Pass,1775.0,119.0,631.0,720.0,958.0,5.867295276481779,8.0,264.0,78.2,4.147288270665546,5.0,78.2,0.0,0.0,1,0,999.0,0,0,1,1,7,1,9,2,0,0,1
AAA,2013J,294594,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,865.0,94.0,208.0,348.0,405.0,3.6203380265481546,7.0,266.0,52.8,6.418722614352484,5.0,52.8,0.0,0.0,1,0,999.0,0,0,1,1,7,0,9,0,0,0,1
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,3099.0,166.0,673.0,1074.0,1486.0,5.439120321319047,10.0,256.0,71.0,16.031219541881395,17.0,65.4,0.0,2.0,2,0,999.0,0,0,0,1,7,0,4,1,0,0,1
AAA,2013J,296332,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,2152.0,124.0,688.0,798.0,1241.0,4.174425912930309,9.0,267.0,86.8,11.945710527214361,5.0,86.8,0.0,0.0,1,0,999.0,0,0,1,1,8,4,9,2,0,0,1
AAA,2013J,298696,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Pass,514.0,58.0,213.0,283.0,322.0,2.1489439729795126,7.0,253.0,80.8,7.155417527999329,5.0,80.8,0.0,1.0,1,0,999.0,0,0,1,0,7,1,8,0,0,0,1
AAA,2013J,300398,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1997.0,108.0,687.0,792.0,953.0,3.435847398647518,6.0,264.0,78.8,2.3874672772626626,5.0,78.8,0.0,1.0,1,0,999.0,0,0,1,1,11,0,3,1,0,0,1
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,513.0,24.0,153.0,348.0,448.0,2.890307988100126,7.0,175.0,58.666666666666664,0.5773502691896263,3.0,58.666666666666664,0.0,1.0,1,0,999.0,0,0,0,0,0,0,4,0,0,0,1
AAA,2013J,305152,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,146.0,11.0,115.0,127.0,127.0,3.2405334564624435,5.0,199.0,64.0,0.0,1.0,64.0,0.0,0.0,1,0,999.0,0,0,0,1,5,0,7,0,0,0,1
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,1277.0,85.0,586.0,671.0,754.0,3.4898338911197633,7.0,242.0,78.0,3.391164991562634,5.0,78.0,0.0,0.0,1,0,999.0,0,0,1,1,11,0,7,0,1,0,1
AAA,2013J,305539,F,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,68.0,6.0,68.0,68.0,68.0,1.601921922614784,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-3.0,1,0,0,0,10,2,8,0,0,0,1
AAA,2013J,306107,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,987.0,81.0,240.0,389.0,530.0,3.0650427950962387,6.0,243.0,58.2,14.601369798755185,5.0,58.2,0.0,0.0,1,0,999.0,0,0,1,1,11,0,5,1,0,0,1
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1220.0,110.0,375.0,558.0,666.0,3.512929457754044,9.0,268.0,82.0,5.338539126015656,5.0,82.0,0.0,0.0,1,0,999.0,0,0,1,1,0,0,9,1,0,0,1
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,2742.0,189.0,1201.0,1565.0,2042.0,3.1023207014004,6.0,261.0,62.6,15.339491516996253,5.0,62.6,0.0,1.0,1,0,999.0,0,0,1,0,3,0,1,0,0,0,1
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,1081.0,87.0,292.0,425.0,489.0,3.2065880593777005,6.0,262.0,81.2,2.949576240750526,5.0,81.2,0.0,0.0,1,0,999.0,0,0,1,0,1,1,1,0,0,0,1
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1476.0,76.0,450.0,665.0,849.0,4.205266397950998,7.0,252.0,60.0,12.46327939722661,4.0,60.0,0.0,1.0,1,0,999.0,0,0,1,1,11,0,7,0,0,0,1
AAA,2013J,311917,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Pass,2230.0,145.0,602.0,949.0,1235.0,3.788856955558839,7.0,267.0,59.2,8.899438184514795,5.0,59.2,0.0,1.0,1,0,999.0,0,0,1,1,9,0,6,2,0,0,1
AAA,2013J,312537,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,12882.0,271.0,3915.0,5662.0,7185.0,8.467599867707731,8.0,268.0,87.8,1.788854381999833,5.0,87.8,0.0,0.0,1,0,999.0,0,0,1,1,8,4,9,2,0,0,1
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,281.0,46.0,135.0,180.0,221.0,2.8386531106283113,6.0,243.0,61.8,15.626899884494046,5.0,61.8,0.0,0.0,1,0,999.0,0,0,1,1,8,0,9,0,0,0,1
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,1281.0,106.0,442.0,635.0,788.0,3.440655773696896,6.0,256.0,66.6,3.8470768123342696,5.0,66.6,0.0,0.0,1,0,999.0,0,0,1,0,0,1,8,0,0,0,1
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,6589.0,232.0,982.0,1572.0,2077.0,3.2589369073926266,9.0,268.0,78.4,2.408318915758457,5.0,78.4,0.0,1.0,1,0,999.0,0,0,1,0,1,0,5,0,0,0,1
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,10083.0,239.0,3003.0,4314.0,5658.0,4.823877364670366,8.0,268.0,80.4,0.8944271909999173,5.0,80.4,0.0,0.0,1,0,999.0,0,0,1,1,8,1,9,2,0,0,1
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1901.0,122.0,661.0,915.0,1105.0,3.2200970075785547,7.0,243.0,80.4,6.6932802122726045,5.0,80.4,0.0,0.0,1,0,999.0,0,0,1,1,0,1,4,1,0,0,1
AAA,2013J,324084,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,1961.0,110.0,441.0,636.0,909.0,3.932633669040907,6.0,263.0,57.6,14.046351839534706,5.0,57.6,0.0,1.0,1,0,999.0,0,0,1,0,9,0,1,1,0,0,1
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,133.0,38.0,66.0,70.0,78.0,1.525847886723068,6.0,268.0,61.2,14.463747785411636,5.0,61.2,0.0,0.0,1,0,999.0,0,0,1,1,7,0,9,0,0,0,1
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,6588.0,201.0,1737.0,2924.0,3471.0,4.234552274125424,9.0,269.0,84.66666666666667,1.5055453054181598,6.0,84.66666666666667,0.0,2.0,2,1,53.0,0,0,0,0,8,1,9,1,0,0,1
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1655.0,72.0,390.0,685.0,708.0,4.230258772901992,8.0,268.0,74.4,3.7815340802378064,5.0,74.4,0.0,0.0,1,0,999.0,0,0,1,0,0,0,6,1,0,0,1
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,301.0,31.0,46.0,76.0,76.0,2.4233679906899512,7.0,243.0,65.8,14.498275759551547,5.0,65.8,0.0,0.0,1,0,999.0,0,0,1,1,6,0,2,0,0,0,1
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,648.0,36.0,189.0,239.0,259.0,4.578868661027874,6.0,268.0,74.4,3.286335345030995,5.0,74.4,0.0,0.0,1,0,999.0,0,0,1,1,6,1,8,0,0,0,1
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,332.0,27.0,254.0,272.0,273.0,2.516925499155067,6.0,205.0,53.0,5.656854249492381,2.0,53.0,0.0,1.0,1,0,999.0,0,0,0,0,3,0,5,0,0,0,1
AAA,2013J,334333,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,303.0,33.0,246.0,293.0,303.0,4.026314955540875,6.0,63.0,36.0,0.0,1.0,36.0,0.0,0.0,1,1,65.0,0,0,0,0,9,0,0,0,1,0,1
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,3928.0,187.0,1498.0,2046.0,2394.0,3.006152748441619,6.0,269.0,86.875,1.3562026818605368,8.0,86.875,0.0,1.0,2,1,160.0,0,0,0,0,7,0,2,0,0,0,1
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1316.0,111.0,512.0,723.0,840.0,3.6375768338055283,7.0,262.0,68.2,4.8166378315169185,5.0,68.2,0.0,0.0,1,0,999.0,0,0,1,1,0,0,9,0,0,0,1
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,333.0,33.0,117.0,129.0,141.0,3.2227617889609985,6.0,264.0,49.8,11.584472366059664,5.0,49.8,0.0,1.0,1,0,999.0,0,0,1,1,4,0,8,0,0,0,1
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,201.0,35.0,0.0,29.0,50.0,1.3610297655657664,6.0,226.0,64.2,3.633180424916991,5.0,64.2,0.0,3.0,1,0,999.0,0,1,0,1,0,2,4,0,0,0,1
AAA,2013J,342007,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,3178.0,161.0,1182.0,1449.0,1857.0,3.4819732577800138,8.0,257.0,82.33333333333333,8.334666560017062,6.0,82.33333333333333,0.0,4.0,2,1,51.0,0,0,0,0,11,1,7,0,0,0,1
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,1950.0,98.0,586.0,922.0,997.0,4.54654271414869,7.0,260.0,77.2,6.457553716385174,5.0,77.2,0.0,0.0,1,0,999.0,0,0,1,1,6,2,5,2,0,0,1
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,838.0,72.0,337.0,486.0,508.0,2.49089644932161,8.0,247.0,60.4,7.733045971672483,5.0,60.4,0.0,1.0,1,0,999.0,0,0,1,1,12,1,0,0,0,0,1
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,3644.0,173.0,920.0,1511.0,2209.0,3.467300222997231,7.0,268.0,78.4,4.505552130427523,5.0,78.4,0.0,2.0,1,0,999.0,0,0,1,1,2,1,7,1,0,0,1
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,65.0,18.0,28.0,35.0,41.0,0.6691415118229496,4.0,242.0,49.2,7.886697661252141,5.0,49.2,0.0,0.0,1,0,999.0,0,0,0,1,12,0,1,0,0,0,1
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,Pass,547.0,51.0,105.0,159.0,258.0,2.599222408030186,7.0,243.0,78.0,5.70087712549569,5.0,78.0,0.0,2.0,1,0,999.0,0,0,1,1,0,0,6,0,1,0,1
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,2219.0,134.0,501.0,743.0,1081.0,3.059623352038425,7.0,267.0,80.4,8.234075540095562,5.0,80.4,0.0,0.0,1,0,999.0,0,0,1,1,12,0,3,0,0,0,1
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,569.0,103.0,172.0,277.0,283.0,1.8210558207119587,6.0,268.0,82.4,4.335896677735759,5.0,82.4,0.0,0.0,1,0,999.0,0,0,1,1,0,0,5,0,0,0,1
AAA,2013J,346843,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,164.0,8.0,106.0,164.0,164.0,3.9923002815997624,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,0,6,1,5,1,0,0,1
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,761.0,78.0,219.0,302.0,339.0,2.723407417302606,7.0,264.0,73.8,2.167948338867879,5.0,73.8,0.0,0.0,1,0,999.0,0,0,1,1,5,1,8,1,0,0,1
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,198.0,7.0,198.0,198.0,198.0,5.269912776918466,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.0,1,0,0,1,8,1,9,1,0,0,1
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,166.0,27.0,43.0,88.0,89.0,1.5494293957633531,7.0,171.0,57.0,7.211102550927978,3.0,57.0,0.0,0.0,1,0,999.0,0,0,0,1,12,0,1,0,0,0,1
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,821.0,63.0,209.0,304.0,378.0,3.7580931266300825,6.0,212.0,69.0,5.354126134736337,4.0,69.0,0.0,0.0,1,0,999.0,0,0,0,1,0,2,7,1,0,0,1
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,891.0,78.0,407.0,506.0,521.0,2.5141747210772585,7.0,256.0,56.4,5.412947441089743,5.0,56.4,0.0,0.0,1,0,999.0,0,0,1,0,3,0,0,0,0,0,1
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,2129.0,148.0,594.0,953.0,1157.0,3.192643647079128,8.0,268.0,70.0,5.147815070493501,5.0,70.0,0.0,0.0,1,0,999.0,0,0,1,1,0,2,1,1,0,0,1
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,1465.0,129.0,377.0,594.0,762.0,2.7900519785034223,7.0,243.0,76.8,14.93987951758648,5.0,76.8,0.0,0.0,1,0,999.0,0,0,1,1,9,1,4,0,0,0,1
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,437.0,32.0,114.0,160.0,201.0,3.5997734032189324,6.0,242.0,50.4,6.348228099241551,5.0,50.4,0.0,2.0,1,0,999.0,0,0,1,0,9,0,5,0,1,0,1
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,292.0,25.0,72.0,85.0,108.0,2.2674563965728867,6.0,247.0,55.6,14.117365193264643,5.0,55.6,0.0,0.0,1,0,999.0,0,0,0,1,10,1,5,1,0,0,1
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,677.0,52.0,336.0,399.0,519.0,3.23346219674481,8.0,236.0,66.4,7.5696763471102235,5.0,66.4,0.0,1.0,1,0,999.0,0,0,1,1,12,2,0,0,0,0,1
AAA,2013J,376439,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,2342.0,154.0,899.0,1071.0,1175.0,2.807046058250173,7.0,249.0,87.0,6.284902544988268,5.0,87.0,0.0,1.0,1,0,999.0,0,0,1,1,4,1,-1,0,0,0,1
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2333.0,124.0,445.0,713.0,915.0,3.7510714762841446,7.0,243.0,72.8,13.311649033834989,5.0,72.8,0.0,2.0,1,0,999.0,0,0,1,0,8,0,8,1,0,0,1
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1062.0,97.0,357.0,543.0,621.0,3.000614026326736,7.0,249.0,67.8,6.760177512462229,5.0,67.8,0.0,0.0,1,0,999.0,0,0,1,1,1,0,8,0,0,0,1
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,543.0,91.0,145.0,228.0,287.0,2.066242756167533,6.0,234.0,75.6,7.197221686178634,5.0,75.6,0.0,1.0,1,0,999.0,0,0,1,1,12,0,9,0,0,0,1
AAA,2013J,386924,M,Ireland,Lower Than A Level,,0-35,0,120,N,Pass,164.0,31.0,45.0,59.0,89.0,1.1508959134121435,6.0,228.0,67.8,7.854934754662192,5.0,67.8,0.0,2.0,1,0,999.0,0,0,1,1,2,2,-1,0,0,0,1
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,910.0,114.0,336.0,500.0,559.0,2.7078704249610057,6.0,268.0,68.0,5.0,5.0,68.0,0.0,2.0,1,0,999.0,0,0,1,1,12,0,7,0,0,0,1
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,671.0,57.0,296.0,381.0,387.0,3.7735009533842434,6.0,248.0,63.8,5.932958789676531,5.0,63.8,0.0,2.0,1,0,999.0,0,0,1,0,3,2,8,1,0,0,1
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,875.0,50.0,303.0,396.0,401.0,4.9547129410157424,6.0,267.0,60.6,9.44986772394196,5.0,60.6,0.0,0.0,1,0,999.0,0,0,1,1,9,0,9,1,0,0,1
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,997.0,91.0,510.0,594.0,619.0,2.963984764603086,7.0,258.0,68.625,12.258379058540207,8.0,68.625,0.0,4.0,2,1,202.0,0,0,0,1,6,0,0,0,0,0,1
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,363.0,44.0,161.0,181.0,211.0,2.278717764387831,6.0,242.0,45.0,13.171939872319491,5.0,45.0,0.0,0.0,1,0,999.0,0,0,0,1,11,0,7,0,0,0,1
