id_student,total_clicks,final_result
173004,1583,Fail
173163,900,Fail
173316,1704,Fail
173335,435,Fail
173341,96,Fail
173370,1350,Pass
173412,2888,Withdrawn
173412,2888,Withdrawn
173710,3100,Distinction
173834,2378,Pass
174010,1675,Fail
174024,812,Pass
174094,4841,Pass
174222,701,Pass
174436,101,Fail
174440,196,Fail
174468,1,Fail
174487,434,Pass
174745,1610,Pass
174782,6318,Pass
174805,927,Withdrawn
175392,4447,Pass
175447,3779,Pass
175453,1319,Pass
175490,2360,Distinction
175638,267,Fail
175772,3018,Withdrawn
175804,121,Withdrawn
175932,2016,Pass
175940,900,Pass
175991,138,Fail
176086,443,Fail
176092,1201,Pass
177186,9,Withdrawn
177333,1049,Pass
177354,923,Pass
177472,549,Fail
177492,4409,Distinction
177554,326,Fail
177568,1020,Pass
177639,77,Withdrawn
177781,343,Fail
177817,388,Withdrawn
177967,765,Pass
177981,1746,Pass
178020,1026,Pass
178072,516,Withdrawn
178072,516,Pass
178118,1120,Fail
178179,3689,Pass
178258,1671,Withdrawn
178258,1671,Withdrawn
178496,448,Distinction
178738,161,Fail
178935,12,Withdrawn
178963,118,Pass
179073,156,Withdrawn
179081,2587,Fail
179254,45,Fail
179297,108,Fail
179605,167,Withdrawn
179718,1197,Fail
179892,2737,Pass
179904,637,Fail
179904,637,Fail
180651,890,Pass
180667,1766,Pass
180753,2012,Pass
180958,2785,Pass
180974,5762,Withdrawn
180974,5762,Pass
180976,4525,Pass
181251,19,Fail
181316,487,Withdrawn
181508,3565,Pass
181719,700,Withdrawn
181861,1812,Pass
181992,1393,Pass
182400,1523,Fail
182468,2641,Fail
182661,26,Pass
182824,239,Pass
182854,1552,Pass
183057,833,Pass
183096,1975,Pass
183287,162,Withdrawn
183331,1305,Withdrawn
183331,1305,Fail
183429,1552,Fail
183714,3289,Pass
183806,149,Fail
183947,964,Pass
184025,112,Fail
184129,185,Fail
184137,238,Distinction
184271,1312,Pass
184409,2576,Distinction
184473,1465,Pass
184583,152,Fail
184627,694,Withdrawn
184627,694,Withdrawn
184720,1050,Withdrawn
184720,1050,Fail
184968,443,Withdrawn
184972,1761,Pass
185021,101,Pass
185024,816,Withdrawn
185024,816,Withdrawn
185057,3844,Withdrawn
185057,3844,Pass
185127,856,Pass
185127,856,Pass
185349,4702,Pass
185350,236,Fail
185439,427,Fail
185496,2631,Fail
185994,2766,Pass
186149,2136,Pass
186380,4468,Distinction
186476,1009,Pass
186565,609,Fail
186670,232,Fail
186780,30,Withdrawn
186988,368,Fail
187100,8562,Distinction
187199,1813,Pass
187257,315,Pass
187435,1851,Distinction
187601,1964,Pass
187623,522,Fail
187663,724,Pass
187793,2817,Fail
188026,444,Fail
188152,1314,Distinction
188251,603,Fail
188260,918,Pass
188273,1614,Pass
188273,1614,Pass
188278,4497,Withdrawn
188278,4497,Pass
188524,203,Withdrawn
188662,2762,Pass
188662,2762,Pass
188766,372,Pass
188875,203,Fail
189035,934,Pass
189095,904,Fail
189117,1141,Distinction
189143,834,Distinction
189178,3538,Fail
189428,715,Pass
189442,1633,Withdrawn
189624,4949,Pass
189624,4949,Pass
189629,1670,Pass
189664,447,Pass
189720,438,Fail
189879,1541,Pass
190279,13721,Pass
190352,234,Fail
190418,6673,Distinction
190565,262,Pass
190653,861,Withdrawn
190780,2180,Withdrawn
190780,2180,Pass
190910,305,Fail
190930,1700,Pass
191000,1148,Withdrawn
191000,1148,Withdrawn
191000,1148,Fail
191195,556,Fail
191269,886,Pass
191398,13,Withdrawn
191445,944,Fail
191459,789,Fail
191504,354,Withdrawn
191590,2501,Pass
191732,154,Fail
191746,313,Fail
191797,728,Pass
191896,1338,Fail
191972,3941,Pass
191973,588,Pass
191998,148,Withdrawn
192183,3219,Pass
192186,1250,Pass
192196,625,Pass
192375,1528,Pass
192424,852,Pass
192680,4000,Pass
192944,1269,Pass
193163,1729,Fail
193163,1729,Fail
193193,1025,Fail
193215,307,Fail
193310,1236,Pass
193803,216,Withdrawn
193803,216,Withdrawn
193822,2124,Pass
193834,2645,Pass
194163,4332,Pass
195096,411,Pass
195221,93,Fail
195234,900,Fail
195246,2138,Fail
195252,437,Fail
195262,1905,Withdrawn
195345,1206,Pass
195515,1618,Pass
195552,5103,Withdrawn
195552,5103,Pass
195897,1678,Pass
195938,428,Distinction
195940,381,Pass
196132,2433,Pass
196189,1102,Pass
196266,178,Fail
197188,130,Withdrawn
197240,330,Pass
197412,716,Pass
197486,2666,Withdrawn
197486,2666,Pass
197527,293,Fail
197536,1756,Pass
197538,380,Withdrawn
197595,1111,Pass
197730,1035,Withdrawn
197730,1035,Pass
197759,1361,Pass
198167,2029,Pass
198257,266,Withdrawn
198315,5,Fail
198339,142,Withdrawn
198470,262,Withdrawn
198691,277,Fail
198902,857,Fail
198902,857,Fail
198956,3262,Pass
199009,2521,Pass
199029,505,Distinction
199244,3448,Pass
199261,402,Withdrawn
199361,6024,Fail
199361,6024,Distinction
199446,2209,Pass
199520,1360,Pass
199636,1836,Pass
199663,403,Pass
199760,1256,Fail
199782,366,Fail
199897,2135,Pass
200095,6674,Pass
200278,250,Withdrawn
200372,437,Withdrawn
200372,437,Withdrawn
200588,348,Fail
200773,2058,Fail
200804,930,Pass
200860,534,Pass
200863,148,Withdrawn
200905,2514,Fail
200957,26,Fail
201151,1023,Distinction
201327,1137,Fail
201425,1263,Pass
201431,317,Pass
202138,348,Withdrawn
202394,1184,Distinction
202487,2613,Distinction
202489,1084,Withdrawn
202489,1084,Withdrawn
202506,129,Fail
202606,2728,Pass
202635,1418,Withdrawn
202677,2080,Pass
202713,376,Fail
202879,117,Fail
203050,4217,Pass
203066,1206,Pass
203108,123,Fail
203149,326,Fail
203442,53,Withdrawn
203481,1136,Pass
203568,2480,Fail
203640,176,Pass
203652,28,Fail
203707,3356,Withdrawn
203707,3356,Fail
203963,515,Pass
204117,1220,Withdrawn
204182,964,Pass
204410,3367,Pass
204505,8251,Pass
204609,1244,Pass
204725,2136,Pass
204738,2105,Distinction
204745,361,Fail
204746,410,Distinction
204996,1048,Pass
205350,1665,Pass
205398,1357,Fail
205417,286,Withdrawn
205425,3549,Distinction
205425,3549,Distinction
205442,978,Pass
205494,1114,Pass
205719,333,Fail
205788,1028,Pass
206003,1064,Distinction
206245,2039,Pass
206342,258,Fail
206599,3234,Fail
206599,3234,Pass
226374,379,Fail
226747,616,Distinction
226827,1433,Pass
226839,942,Pass
226879,1048,Distinction
226890,169,Pass
226895,919,Withdrawn
226895,919,Pass
226955,2052,Fail
227020,404,Fail
227167,7,Withdrawn
227192,3790,Pass
227192,3790,Pass
227254,24,Fail
227297,3226,Pass
227401,1489,Fail
227416,93,Fail
227491,1555,Withdrawn
227491,1555,Withdrawn
227499,2953,Distinction
227517,1205,Fail
227752,1830,Fail
227826,324,Withdrawn
228021,4028,Distinction
228049,14,Withdrawn
228082,227,Pass
228138,1635,Pass
228153,128,Fail
228222,445,Pass
228242,983,Fail
228258,1534,Fail
228272,1893,Pass
228373,334,Fail
228383,2386,Pass
228481,1003,Pass
228633,2457,Pass
228695,1705,Withdrawn
228695,1705,Pass
228703,3661,Pass
228729,8202,Pass
228775,938,Fail
228784,594,Pass
228824,803,Pass
228888,598,Pass
228909,575,Withdrawn
229057,220,Fail
229179,614,Pass
229240,421,Distinction
229326,607,Withdrawn
229361,1215,Pass
229417,444,Fail
229426,329,Distinction
229498,3854,Pass
229499,51,Fail
229499,51,Fail
230052,833,Withdrawn
230081,727,Pass
230279,3529,Pass
230383,3045,Pass
230510,167,Fail
230656,2,Withdrawn
230684,1325,Fail
230761,448,Fail
230947,132,Fail
231017,1520,Pass
231019,708,Fail
231024,3567,Pass
231320,788,Withdrawn
231339,4784,Distinction
231339,4784,Distinction
231554,1839,Pass
231572,552,Pass
231606,4911,Fail
231697,24,Withdrawn
231959,427,Withdrawn
231959,427,Fail
231973,616,Withdrawn
232072,1989,Fail
232078,555,Withdrawn
232078,555,Fail
232173,4790,Pass
232286,4257,Pass
232307,702,Pass
232347,2915,Pass
232480,102,Fail
232539,672,Distinction
232660,5008,Distinction
232675,769,Fail
232695,1274,Pass
232764,4445,Withdrawn
232764,4445,Pass
232827,1241,Distinction
232833,151,Withdrawn
232856,5048,Distinction
233087,6891,Distinction
233095,195,Pass
233102,782,Withdrawn
233102,782,Pass
233153,1251,Pass
233311,3328,Pass
233317,1112,Pass
233335,1892,Pass
233389,876,Fail
233444,720,Withdrawn
233444,720,Withdrawn
233685,4439,Pass
233752,7769,Pass
233771,2881,Pass
233771,2881,Pass
233868,629,Withdrawn
233868,629,Fail
233873,1031,Pass
233957,414,Fail
234004,44,Fail
234031,37,Withdrawn
234068,859,Fail
234068,859,Fail
234196,117,Withdrawn
234311,2352,Fail
234311,2352,Pass
234406,1016,Pass
234552,4053,Pass
234559,932,Pass
234609,7784,Pass
234661,4768,Withdrawn
234661,4768,Pass
234727,6513,Distinction
234740,4647,Withdrawn
234740,4647,Pass
234796,2322,Pass
234827,80,Withdrawn
234859,401,Pass
234929,422,Fail
234957,25,Withdrawn
234978,157,Fail
235068,2811,Pass
235097,1001,Fail
235097,1001,Withdrawn
235121,51,Withdrawn
235131,170,Withdrawn
235258,15,Withdrawn
235371,275,Pass
235380,370,Fail
235428,1700,Withdrawn
235428,1700,Fail
235428,1700,Withdrawn
235492,337,Fail
235507,1257,Withdrawn
235507,1257,Pass
235584,323,Fail
235670,1592,Pass
235706,684,Fail
235747,189,Withdrawn
235768,2185,Pass
235777,1055,Withdrawn
235893,2250,Distinction
235971,3305,Pass
235978,5742,Pass
236015,256,Withdrawn
236017,88,Withdrawn
236090,4044,Fail
236150,198,Withdrawn
236150,198,Withdrawn
236150,198,Withdrawn
236161,746,Pass
236205,3318,Pass
236284,732,Pass
236498,1542,Fail
236512,308,Fail
236620,5424,Pass
236620,5424,Pass
236844,1607,Pass
236857,699,Pass
236875,201,Pass
236953,1517,Pass
237182,1017,Fail
237274,2025,Pass
237304,211,Fail
237370,586,Withdrawn
237387,1140,Withdrawn
237401,2493,Pass
237418,141,Withdrawn
237506,51,Fail
237602,1212,Pass
237808,353,Fail
237891,2100,Pass
237913,3540,Fail
237913,3540,Pass
237921,2431,Distinction
237925,135,Withdrawn
237934,201,Fail
237934,201,Fail
237953,1204,Pass
238007,1935,Pass
238144,733,Fail
238150,10605,Pass
238255,219,Withdrawn
238301,5,Withdrawn
238519,303,Withdrawn
238800,279,Fail
238901,2603,Fail
238983,2978,Pass
239095,553,Pass
239345,3436,Pass
239459,2330,Pass
239540,3119,Pass
239707,444,Withdrawn
239748,592,Fail
239751,994,Pass
239908,806,Pass
240024,2703,Pass
240186,917,Pass
240236,1066,Fail
240389,1116,Withdrawn
240389,1116,Withdrawn
240486,3906,Fail
240486,3906,Pass
240641,950,Pass
240712,321,Pass
240755,668,Withdrawn
240755,668,Distinction
240884,427,Pass
240936,52,Fail
240993,1246,Pass
241039,2805,Pass
241066,356,Pass
241166,1592,Fail
241338,85,Fail
241649,1892,Pass
241700,187,Fail
241728,8641,Distinction
241729,1829,Fail
241769,213,Withdrawn
241771,681,Fail
241792,666,Withdrawn
241922,1477,Pass
241955,313,Fail
242149,372,Withdrawn
242149,372,Fail
242254,1157,Fail
242390,137,Fail
242472,1134,Fail
242491,3232,Distinction
242633,470,Pass
242636,131,Fail
242636,131,Fail
242778,2047,Withdrawn
242778,2047,Fail
242778,2047,Pass
242793,658,Pass
242858,4888,Pass
242858,4888,Pass
242893,549,Withdrawn
242893,549,Withdrawn
242998,2572,Pass
243025,1147,Pass
243358,721,Pass
243372,2069,Pass
243396,648,Fail
243510,549,Fail
243600,604,Fail
243657,5790,Distinction
243851,1060,Pass
243909,42,Fail
243926,750,Fail
243992,236,Pass
244064,658,Distinction
244114,2447,Pass
244166,837,Fail
244205,4616,Pass
244246,1365,Pass
244438,112,Withdrawn
244738,3574,Distinction
244738,3574,Pass
244816,3071,Withdrawn
244875,1359,Pass
244902,134,Withdrawn
244918,1338,Pass
244919,998,Withdrawn
244961,2669,Pass
244977,5498,Pass
244977,5498,Distinction
245217,947,Withdrawn
245217,947,Fail
245283,2843,Pass
245316,981,Fail
245404,488,Fail
245494,5938,Withdrawn
245494,5938,Pass
245600,680,Pass
245605,1525,Distinction
245653,177,Fail
245784,1199,Fail
245802,859,Pass
245946,382,Pass
245987,140,Pass
246060,1486,Distinction
246112,190,Fail
246248,4,Fail
246652,3796,Pass
246829,349,Withdrawn
246834,1174,Pass
247267,559,Fail
247292,2338,Pass
247304,177,Fail
247342,60,Withdrawn
247457,1010,Distinction
247513,648,Pass
247653,49,Withdrawn
247666,4912,Pass
247819,3868,Pass
247819,3868,Pass
247856,6180,Pass
247902,535,Pass
247940,250,Withdrawn
247940,250,Fail
247967,428,Withdrawn
248103,744,Pass
248252,239,Withdrawn
248252,239,Withdrawn
248270,1969,Pass
248511,842,Pass
248581,2883,Distinction
248653,1079,Distinction
248695,968,Fail
248716,672,Pass
248800,92,Withdrawn
248818,1145,Withdrawn
248818,1145,Pass
248882,6379,Pass
248961,815,Pass
248994,2728,Pass
249154,90,Fail
249357,3147,Pass
249359,300,Pass
249362,7165,Distinction
249423,1312,Pass
249534,649,Pass
249570,34,Fail
249704,327,Withdrawn
249750,1824,Pass
249965,777,Distinction
249996,1420,Fail
250047,4844,Pass
250092,134,Fail
250092,134,Fail
250123,170,Distinction
250159,1167,Pass
250163,3076,Pass
250644,370,Withdrawn
251166,4759,Fail
251351,610,Pass
251375,3901,Pass
251385,3722,Distinction
251405,2530,Pass
251815,84,Fail
251916,46,Withdrawn
251965,259,Fail
251999,2482,Pass
252041,3214,Fail
252073,865,Pass
252095,4757,Pass
252149,704,Distinction
252257,405,Pass
252340,200,Fail
252489,1054,Pass
252652,526,Withdrawn
252652,526,Withdrawn
252652,526,Pass
252863,293,Pass
253013,2107,Pass
253208,588,Distinction
253250,1162,Withdrawn
253496,2377,Withdrawn
253496,2377,Pass
253567,280,Fail
253577,2702,Pass
253579,643,Withdrawn
253579,643,Fail
253633,3203,Pass
253763,6473,Distinction
253767,2110,Pass
253859,1588,Distinction
254044,2714,Pass
254162,468,Fail
254325,5037,Fail
254417,235,Fail
254446,3394,Pass
254463,2951,Pass
254612,277,Fail
254625,1987,Distinction
255140,83,Withdrawn
255310,5494,Pass
255310,5494,Pass
255344,4329,Pass
255347,1729,Pass
255449,56,Withdrawn
255449,56,Withdrawn
255548,2580,Pass
255622,96,Fail
255622,96,Withdrawn
255747,2736,Fail
255878,2201,Pass
255902,473,Fail
255998,408,Pass
256144,2886,Pass
256532,41,Withdrawn
256532,41,Fail
256680,282,Withdrawn
256740,5103,Pass
256815,1481,Pass
256867,3252,Pass
256867,3252,Distinction
256905,502,Fail
256998,303,Pass
257104,1803,Withdrawn
257110,31,Withdrawn
257167,1539,Pass
257887,3641,Pass
257887,3641,Pass
257970,15,Withdrawn
258010,1096,Pass
258035,1948,Distinction
258042,2176,Withdrawn
258042,2176,Pass
258245,2570,Pass
258268,158,Pass
258310,667,Withdrawn
258392,844,Pass
258402,1,Withdrawn
258509,2715,Pass
258538,732,Pass
258587,6609,Distinction
258737,1783,Pass
258840,511,Pass
258894,4963,Pass
258978,2269,Pass
259060,417,Pass
259641,3443,Pass
259641,3443,Pass
259662,6917,Pass
259750,38,Fail
259951,283,Pass
260062,1288,Withdrawn
260062,1288,Withdrawn
260062,1288,Pass
260077,865,Pass
260137,1030,Pass
260179,164,Pass
260216,40,Fail
260275,4,Withdrawn
260355,426,Withdrawn
260355,426,Withdrawn
260491,3201,Pass
260565,589,Pass
260623,1178,Pass
260639,476,Fail
260639,476,Withdrawn
260949,473,Pass
260955,456,Fail
261160,514,Withdrawn
261205,155,Fail
261265,2993,Fail
261265,2993,Pass
261332,262,Fail
261335,2107,Pass
261342,241,Pass
261466,1965,Pass
261495,2229,Withdrawn
261525,926,Withdrawn
261615,4396,Pass
261718,493,Pass
261863,506,Withdrawn
262011,1066,Pass
262025,3119,Pass
262294,1063,Withdrawn
262294,1063,Fail
262385,1011,Pass
262391,463,Withdrawn
262394,1653,Fail
262396,164,Fail
262403,4274,Pass
262454,373,Fail
262639,453,Pass
262741,1953,Pass
262934,2407,Pass
263150,151,Withdrawn
263251,2485,Pass
263341,914,Pass
263448,1625,Pass
263499,6663,Pass
263524,1001,Withdrawn
263524,1001,Fail
263543,1594,Pass
263697,497,Withdrawn
263862,2317,Distinction
263952,1444,Distinction
264106,155,Pass
264151,922,Fail
264152,3454,Pass
264159,1375,Pass
264164,1173,Distinction
264281,350,Withdrawn
264298,546,Withdrawn
264589,33,Fail
264694,755,Fail
264715,3103,Pass
264723,1930,Withdrawn
264723,1930,Pass
264732,43,Withdrawn
264744,334,Pass
264845,811,Fail
265112,5014,Pass
265170,485,Fail
265268,4539,Pass
265466,1168,Pass
265497,1701,Pass
265769,1264,Pass
265855,8400,Pass
265958,413,Withdrawn
265958,413,Fail
265978,1258,Pass
266040,827,Withdrawn
266040,827,Withdrawn
266097,595,Withdrawn
266286,2301,Pass
266331,1113,Distinction
266450,1203,Pass
266514,1625,Pass
266524,359,Pass
266536,3456,Pass
266558,834,Withdrawn
266558,834,Fail
266558,834,Pass
266559,185,Fail
266564,457,Pass
266626,758,Pass
266744,385,Withdrawn
266744,385,Withdrawn
266757,655,Withdrawn
266762,222,Fail
266858,112,Fail
266915,537,Withdrawn
266915,537,Withdrawn
266922,684,Pass
267118,318,Withdrawn
267118,318,Withdrawn
267118,318,Fail
267602,6329,Distinction
267619,2053,Fail
267761,653,Pass
267774,36,Withdrawn
267853,5,Fail
267871,662,Pass
267961,1056,Fail
268018,1614,Withdrawn
268018,1614,Fail
268073,3210,Fail
268143,1278,Pass
268153,3496,Pass
268301,956,Distinction
268343,226,Withdrawn
268391,627,Fail
268589,2822,Pass
268649,1619,Withdrawn
268733,191,Withdrawn
268733,191,Fail
268817,958,Withdrawn
268823,175,Fail
268845,1195,Withdrawn
268883,270,Withdrawn
268915,570,Withdrawn
269065,436,Withdrawn
269076,585,Withdrawn
269082,2182,Distinction
269204,1751,Pass
269220,1600,Pass
269243,4339,Pass
269245,607,Withdrawn
269388,1024,Fail
269508,2474,Pass
269510,319,Fail
269575,2067,Withdrawn
269584,1413,Pass
269593,210,Fail
269676,7655,Pass
269676,7655,Pass
269677,325,Fail
269730,4416,Pass
269764,827,Pass
269856,1067,Pass
270393,940,Pass
270399,22,Fail
270421,3592,Pass
270435,588,Fail
270468,168,Fail
270493,266,Fail
270502,485,Pass
270567,793,Pass
270638,2202,Pass
270646,190,Pass
270764,38,Withdrawn
270814,2330,Pass
270988,1544,Pass
271036,868,Pass
271047,7,Withdrawn
271206,158,Fail
271251,3348,Pass
271274,109,Fail
271346,195,Withdrawn
271346,195,Withdrawn
271467,156,Fail
271526,792,Withdrawn
271526,792,Pass
271974,985,Pass
272000,190,Fail
272172,242,Fail
272313,122,Withdrawn
272580,741,Pass
272617,97,Withdrawn
272617,97,Withdrawn
272623,674,Withdrawn
272701,25,Fail
272704,1,Withdrawn
273339,404,Fail
273346,2080,Pass
273442,3225,Pass
273605,1174,Fail
273731,704,Pass
273782,3559,Pass
273877,352,Fail
274218,1498,Pass
274247,202,Fail
274443,1913,Fail
274712,86,Fail
274947,251,Withdrawn
274964,830,Fail
274967,1581,Pass
274971,580,Pass
275006,830,Withdrawn
275006,830,Pass
275112,527,Fail
275127,184,Withdrawn
275136,416,Pass
275151,6075,Distinction
275162,1146,Fail
275180,3886,Pass
275232,1451,Pass
275296,165,Fail
275297,2453,Distinction
275297,2453,Distinction
275309,850,Withdrawn
275674,2090,Withdrawn
275711,3753,Fail
275792,605,Pass
275882,10,Fail
276265,7863,Withdrawn
276265,7863,Pass
276314,2013,Fail
276337,272,Withdrawn
276388,2593,Pass
276717,2755,Distinction
276808,2986,Pass
276830,283,Distinction
276857,1369,Pass
276893,894,Pass
276925,1202,Withdrawn
276925,1202,Pass
276935,2470,Pass
277044,4403,Distinction
277123,537,Fail
277166,548,Pass
277384,1310,Withdrawn
277412,229,Fail
277537,538,Fail
277577,4782,Withdrawn
277577,4782,Withdrawn
277577,4782,Pass
277596,1163,Pass
277729,395,Fail
277733,704,Pass
277812,1343,Distinction
277880,2028,Withdrawn
277880,2028,Withdrawn
277967,1166,Pass
278155,5949,Distinction
278272,274,Fail
278282,322,Withdrawn
278380,3108,Pass
278413,278,Withdrawn
278447,511,Pass
278600,91,Withdrawn
278786,692,Withdrawn
278786,692,Fail
278794,523,Pass
278861,10301,Withdrawn
278955,1590,Pass
278962,647,Distinction
279085,4738,Pass
279117,243,Withdrawn
279238,9,Withdrawn
279440,2874,Pass
279572,1183,Distinction
279653,4664,Distinction
279747,10768,Distinction
