clicks_day30,active_days,avg_assessment_score,early_withdraw,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
300.0,26.0,75.0,0,0,1,6,0,2,1,0,0,3
207.0,65.0,63.4,0,1,1,0,2,3,1,1,0,3
615.0,127.0,68.66666666666667,0,1,1,4,2,6,0,0,0,3
1143.0,198.0,79.5,0,1,0,5,0,3,1,1,0,3
1083.0,102.0,66.4,0,1,0,6,0,2,1,0,0,3
84.0,17.0,68.4,0,1,1,11,0,6,0,0,0,3
93.0,27.0,67.0,0,0,0,10,0,0,0,0,0,3
709.0,34.0,71.0,0,0,0,8,2,9,0,0,0,3
828.0,134.0,78.14285714285714,0,1,0,0,2,7,0,0,0,3
1920.0,98.0,74.0,0,0,0,7,0,8,0,0,0,3
705.0,124.0,68.2,0,0,1,1,0,4,1,0,0,3
308.0,121.0,62.4,0,1,0,0,0,4,0,1,0,3
794.0,30.0,77.0,0,0,0,10,0,3,0,0,0,3
625.0,124.0,76.0,0,1,1,9,1,7,2,0,0,3
290.0,38.0,60.4,0,1,1,4,0,1,1,0,0,3
1118.0,222.0,75.4,0,1,0,7,2,3,1,1,0,3
561.0,46.0,65.0,0,1,0,1,0,7,1,0,0,3
1201.0,166.0,69.6,0,1,1,3,0,5,1,0,0,3
2481.0,72.0,85.0,0,0,0,0,1,9,1,0,0,3
569.0,66.0,65.6,0,1,1,10,2,9,0,0,0,3
163.0,30.0,59.6,0,0,1,12,2,1,1,0,0,3
1761.0,167.0,71.66666666666667,0,1,1,12,0,7,1,0,0,3
444.0,90.0,75.8,0,1,1,0,0,3,1,0,0,3
515.0,134.0,69.4,0,1,1,1,1,1,1,0,0,3
175.0,60.0,66.0,0,1,1,8,0,9,0,0,0,3
424.0,59.0,66.4,0,1,1,9,1,3,1,0,0,3
1108.0,194.0,83.0,0,1,1,6,0,4,1,0,0,3
763.0,91.0,70.6,0,1,1,12,1,5,0,0,0,3
306.0,37.0,66.2,0,1,1,8,2,5,1,0,0,3
856.0,148.0,59.6,0,1,0,1,2,3,1,0,0,3
459.0,136.0,57.833333333333336,0,1,1,12,0,9,0,0,0,3
69.0,40.0,46.4,0,1,1,11,0,4,0,0,0,3
478.0,164.0,72.4,0,1,1,12,0,1,0,0,0,3
179.0,39.0,43.6,0,0,0,9,2,6,0,0,0,3
465.0,99.0,67.2,0,1,0,7,0,6,0,0,0,3
706.0,135.0,85.0,0,1,0,11,0,4,0,0,0,3
157.0,73.0,49.0,0,1,0,12,0,3,1,0,0,3
532.0,114.0,82.8,0,1,1,10,0,2,1,0,0,3
1790.0,205.0,80.6,0,1,1,9,0,1,1,0,0,3
179.0,43.0,57.5,1,0,0,3,0,8,1,0,0,3
501.0,86.0,70.2,0,1,1,7,2,4,0,0,0,3
852.0,102.0,74.0,0,1,1,0,0,4,1,0,0,3
409.0,155.0,79.6,0,1,1,0,2,9,1,0,0,3
685.0,95.0,88.8,0,1,1,4,2,-1,1,0,0,3
178.0,38.0,53.8,0,1,0,8,0,3,0,0,0,3
143.0,18.0,43.0,0,0,1,0,0,3,0,0,0,3
675.0,143.0,81.8,0,1,1,1,2,7,1,0,0,3
155.0,26.0,54.0,0,0,1,0,2,4,0,0,0,3
1062.0,117.0,45.0,0,0,0,3,0,2,0,0,0,3
160.0,60.0,73.0,0,1,0,0,1,5,0,0,0,3
256.0,37.0,46.0,0,0,0,1,0,7,1,0,0,3
1123.0,82.0,67.66666666666667,0,0,0,7,0,6,0,0,0,3
390.0,74.0,72.4,0,1,0,0,1,5,0,0,0,3
883.0,143.0,83.0,0,1,0,11,0,2,0,0,0,3
467.0,57.0,86.2,0,1,1,0,1,7,0,0,0,3
717.0,113.0,72.8,0,1,0,0,0,4,1,0,0,3
738.0,81.0,73.6,0,1,1,6,0,0,0,0,0,3
1258.0,212.0,73.4,0,1,1,6,0,7,1,0,0,3
134.0,4.0,0.0,0,0,1,6,0,3,0,0,0,3
465.0,107.0,75.2,0,1,1,1,1,9,1,0,0,3
1623.0,166.0,66.0,0,1,0,6,1,3,1,0,0,3
62.0,26.0,84.6,0,1,1,8,0,7,0,0,0,3
638.0,109.0,81.6,0,1,1,7,0,4,0,0,0,3
3022.0,261.0,60.0,0,1,0,9,0,5,1,0,0,3
508.0,147.0,80.6,0,1,1,5,0,1,1,1,0,3
458.0,132.0,77.6,0,0,1,10,0,7,1,0,0,3
279.0,126.0,67.0,0,0,1,0,0,7,0,0,0,3
186.0,53.0,64.0,0,1,1,8,1,7,2,0,0,3
707.0,141.0,77.2,0,1,1,6,0,3,1,0,0,3
385.0,97.0,72.8,0,0,1,6,0,7,1,0,0,3
408.0,118.0,79.2,0,1,0,12,0,7,0,0,0,3
38.0,32.0,52.8,0,1,1,9,0,2,0,0,0,3
591.0,133.0,85.2,0,1,1,7,0,7,0,0,0,3
703.0,181.0,80.4,0,1,0,2,0,2,1,0,0,3
135.0,24.0,74.8,0,1,0,6,1,7,0,0,0,3
851.0,194.0,75.6,0,1,0,11,0,5,0,0,0,3
52.0,19.0,52.8,0,1,1,8,0,8,0,0,0,3
162.0,46.0,66.0,0,1,0,8,0,9,1,0,0,3
663.0,110.0,76.0,0,1,0,3,0,4,1,0,0,3
363.0,53.0,65.8,0,1,1,9,0,5,1,0,0,3
66.0,7.0,0.0,0,0,1,0,0,7,0,0,0,3
1310.0,243.0,80.8,0,1,1,6,1,8,1,0,0,3
496.0,109.0,68.6,0,1,1,12,0,0,0,0,0,3
1433.0,163.0,82.4,0,1,1,6,0,9,1,0,0,3
480.0,112.0,75.2,0,1,0,11,0,3,0,0,0,3
0.0,0.0,0.0,1,0,0,11,0,2,0,0,0,3
801.0,125.0,55.8,0,1,1,12,0,1,1,0,0,3
0.0,0.0,0.0,1,0,0,0,0,8,0,0,0,3
231.0,29.0,49.8,0,0,0,0,0,3,0,1,0,3
544.0,120.0,59.6,0,1,1,9,2,5,0,0,0,3
1737.0,201.0,84.66666666666667,0,1,0,8,1,9,1,0,0,3
308.0,145.0,82.2,0,1,1,10,0,6,0,0,0,3
115.0,51.0,39.8,0,0,1,3,1,6,0,0,0,3
101.0,57.0,70.2,0,1,1,9,0,8,0,0,0,3
1498.0,187.0,86.875,0,1,0,7,0,2,0,0,0,3
89.0,6.0,44.0,0,0,0,12,0,3,0,0,0,3
115.0,27.0,73.8,0,1,1,1,0,6,1,0,0,3
1329.0,72.0,68.5,0,0,1,0,1,1,0,0,0,3
1182.0,161.0,82.33333333333333,0,1,0,11,1,7,0,0,0,3
60.0,21.0,73.8,0,1,1,8,1,9,0,0,0,3
344.0,89.0,77.4,0,1,0,4,0,-1,0,0,0,3
240.0,46.0,72.6,0,1,0,0,0,2,1,0,0,3
373.0,38.0,61.5,0,0,1,6,1,4,1,0,0,3
211.0,35.0,76.6,0,1,1,1,0,8,1,0,0,3
134.0,48.0,52.2,0,1,1,9,0,3,0,0,0,3
429.0,103.0,69.6,0,1,1,0,2,8,0,0,0,3
324.0,116.0,64.6,0,1,0,1,0,1,0,0,0,3
99.0,44.0,64.6,0,1,1,8,0,7,1,0,0,3
573.0,82.0,58.0,0,0,0,10,0,0,0,0,0,3
177.0,42.0,71.5,0,1,1,5,1,3,0,0,0,3
491.0,126.0,75.0,0,1,1,8,2,8,0,0,0,3
733.0,111.0,59.6,0,1,0,0,1,7,1,0,0,3
404.0,117.0,73.6,0,0,1,11,0,6,0,0,0,3
1116.0,125.0,81.6,0,1,1,6,1,1,0,0,0,3
372.0,71.0,65.6,0,1,0,8,0,4,0,0,0,3
255.0,157.0,71.4,0,1,1,2,1,-1,0,0,0,3
93.0,53.0,75.6,0,1,1,3,0,4,0,0,0,3
323.0,144.0,83.0,0,1,1,0,0,5,0,1,0,3
360.0,109.0,78.8,0,0,0,5,0,2,0,0,0,3
552.0,157.0,76.6,0,1,1,8,2,5,0,0,0,3
436.0,45.0,72.0,0,0,0,8,0,7,0,0,0,3
142.0,35.0,78.6,0,1,1,6,0,7,0,0,0,3
2392.0,237.0,80.2,0,1,1,0,1,9,2,0,0,3
2600.0,213.0,75.4,0,1,1,6,1,2,0,0,0,3
1802.0,151.0,80.4,0,1,0,0,2,9,1,0,0,3
512.0,49.0,55.0,0,0,1,6,1,5,1,0,0,3
532.0,14.0,0.0,1,0,0,8,0,6,1,0,0,3
177.0,29.0,40.0,0,0,0,9,0,1,1,0,0,3
510.0,91.0,68.625,0,1,1,6,0,0,0,0,0,3
1008.0,148.0,82.2,0,1,1,8,1,9,1,0,0,3
596.0,57.0,54.25,0,0,0,8,2,6,0,1,0,3
67.0,56.0,40.2,0,0,0,8,2,4,0,1,0,3
418.0,132.0,69.2,0,1,0,9,0,7,0,0,0,3
878.0,144.0,79.8,0,1,0,1,1,7,0,0,0,3
96.0,33.0,59.2,0,1,1,7,2,6,1,0,0,3
289.0,67.0,52.6,0,1,0,3,0,2,0,0,0,3
399.0,118.0,75.6,0,1,1,11,0,9,0,0,0,3
280.0,68.0,70.4,0,1,1,11,0,-1,1,0,0,3
176.0,51.0,73.2,0,1,0,0,0,6,0,1,0,3
1086.0,147.0,67.6,0,1,0,5,2,8,1,0,0,3
807.0,99.0,74.0,0,1,0,7,0,9,0,0,0,3
193.0,30.0,79.6,0,1,1,9,0,8,1,0,0,3
881.0,144.0,83.6,0,1,1,7,1,7,2,0,0,3
614.0,143.0,77.4,0,1,1,7,1,8,1,0,0,3
541.0,145.0,63.8,0,1,1,0,0,3,0,0,0,3
116.0,25.0,66.4,0,1,0,5,0,0,1,0,0,3
406.0,74.0,73.2,0,1,1,2,0,4,0,0,0,3
1021.0,55.0,59.666666666666664,0,0,1,11,1,0,1,0,0,3
29.0,18.0,41.2,0,0,1,2,0,7,0,0,0,3
517.0,113.0,77.8,0,1,0,4,0,5,0,0,0,3
1015.0,109.0,59.4,0,1,1,3,1,1,0,0,0,3
28.0,26.0,83.0,0,1,1,2,2,-1,0,0,0,3
96.0,22.0,55.2,0,0,1,0,0,9,0,0,0,3
262.0,46.0,73.0,0,1,1,7,0,6,1,0,0,3
379.0,46.0,69.33333333333333,0,0,0,11,0,2,0,0,0,3
116.0,34.0,53.0,0,1,0,9,1,7,0,0,0,3
96.0,22.0,65.8,0,1,1,9,1,2,0,0,0,3
184.0,77.0,57.6,0,1,1,9,0,7,0,0,0,3
65.0,33.0,52.4,0,1,1,2,0,7,0,0,0,3
65.0,16.0,40.0,0,0,1,11,2,5,0,0,0,3
234.0,35.0,61.2,0,0,1,8,0,9,0,0,0,3
361.0,32.0,79.33333333333333,0,0,1,7,1,9,1,0,0,3
686.0,75.0,61.6,0,1,0,0,1,2,1,0,0,3
377.0,79.0,83.8,0,1,1,10,0,0,0,0,0,3
53.0,13.0,49.0,0,0,1,1,0,2,0,0,0,3
396.0,91.0,70.6,0,1,0,12,0,3,0,0,0,3
245.0,67.0,64.8,0,1,0,9,0,9,0,0,0,3
190.0,94.0,80.4,0,1,0,0,1,7,0,0,0,3
0.0,0.0,0.0,1,0,0,3,0,1,0,0,0,3
394.0,51.0,54.0,0,1,1,9,0,8,1,0,0,3
119.0,27.0,75.4,0,1,1,7,0,7,0,0,0,3
411.0,182.0,69.0,0,1,0,12,0,3,0,0,0,3
45.0,3.0,0.0,1,0,1,3,2,1,0,1,0,3
435.0,68.0,73.8,0,1,0,6,1,9,0,0,0,3
198.0,16.0,75.0,0,0,0,6,1,7,0,0,0,3
317.0,64.0,90.8,0,1,1,11,1,7,0,0,0,3
316.0,61.0,49.5,0,0,1,9,2,9,1,0,0,3
81.0,35.0,58.2,0,1,1,8,1,9,0,0,0,3
244.0,66.0,60.8,0,0,0,6,1,1,0,0,0,3
853.0,178.0,73.2,0,1,1,3,0,6,1,0,0,3
187.0,81.0,74.6,0,1,1,3,1,8,0,0,0,3
295.0,19.0,0.0,0,0,0,8,0,8,0,0,0,3
0.0,0.0,0.0,1,0,0,5,0,5,0,0,0,3
683.0,167.0,85.8,0,1,0,1,1,6,1,0,0,3
279.0,59.0,75.8,0,1,1,10,0,7,0,0,0,3
177.0,63.0,42.0,0,1,0,11,1,4,0,0,0,3
2560.0,217.0,76.8,0,1,1,12,1,2,0,0,0,3
436.0,47.0,64.8,0,0,1,8,1,5,0,0,0,3
395.0,81.0,72.4,0,0,0,0,1,7,1,0,0,3
50.0,25.0,77.4,0,1,0,6,1,7,0,0,0,3
3.0,1.0,0.0,1,0,0,3,0,1,0,0,0,3
201.0,29.0,61.8,0,1,0,6,1,5,0,0,0,3
306.0,84.0,63.0,0,0,1,4,1,-1,2,0,0,3
187.0,6.0,0.0,1,0,0,8,1,5,1,0,0,3
0.0,0.0,0.0,1,0,0,7,0,2,1,0,0,3
678.0,88.0,79.8,0,1,1,0,0,0,0,0,0,3
219.0,76.0,56.0,0,1,1,8,1,3,0,0,0,3
493.0,22.0,80.0,0,0,1,7,0,7,0,1,0,3
77.0,2.0,0.0,1,0,0,7,1,8,0,0,0,3
261.0,30.0,84.5,0,0,1,0,0,9,0,0,0,3
574.0,151.0,51.8,0,1,0,8,1,9,0,0,0,3
69.0,33.0,65.6,0,1,1,4,0,6,0,0,0,3
429.0,29.0,44.0,0,0,1,9,1,7,0,0,0,3
153.0,52.0,53.0,0,0,1,12,0,8,0,0,0,3
184.0,27.0,74.0,0,0,1,6,1,8,0,0,0,3
69.0,43.0,55.6,0,1,1,7,1,7,0,0,0,3
62.0,17.0,0.0,0,0,1,10,0,8,0,0,0,3
110.0,13.0,62.6,0,1,1,4,1,-1,0,0,0,3
51.0,24.0,52.6,0,1,1,12,1,2,0,0,0,3
831.0,104.0,73.2,0,1,0,2,2,-1,0,0,0,3
1142.0,40.0,78.33333333333333,0,0,1,8,1,6,0,0,0,3
3440.0,81.0,65.0,1,0,0,8,2,5,2,0,0,3
136.0,30.0,34.5,0,0,1,9,0,6,2,0,0,3
3555.0,262.0,68.8,0,1,0,8,0,9,2,0,0,3
1993.0,168.0,79.4,0,1,1,10,2,0,1,0,0,3
588.0,146.0,66.8,0,1,0,8,0,3,1,0,0,3
822.0,105.0,71.33333333333333,0,0,1,9,1,7,2,0,0,3
76.0,27.0,60.2,0,1,1,9,1,8,1,0,0,3
485.0,50.0,0.0,0,1,1,3,1,8,2,0,0,3
478.0,126.0,68.57142857142857,0,1,1,12,0,2,1,0,0,3
1980.0,194.0,72.75,0,0,0,8,0,9,2,0,0,3
934.0,49.0,63.0,1,0,1,9,0,9,1,0,0,3
0.0,0.0,0.0,1,0,0,0,1,4,1,0,0,3
280.0,33.0,71.0,0,1,1,1,0,6,1,0,0,3
337.0,76.0,61.9,0,1,0,0,2,4,1,1,0,3
182.0,174.0,65.8,0,1,0,11,0,4,1,0,0,3
90.0,36.0,74.6,0,1,1,10,0,5,1,0,0,3
4302.0,286.0,86.6,0,1,0,1,0,6,1,0,0,3
413.0,103.0,79.4,0,1,0,1,0,7,1,0,0,3
236.0,56.0,80.2,0,1,1,7,0,6,1,0,0,3
176.0,7.0,0.0,0,0,1,3,1,8,2,0,0,3
530.0,53.0,80.0,0,0,0,6,0,4,1,0,0,3
1291.0,83.0,70.5,0,0,0,7,2,6,1,0,0,3
1880.0,199.0,78.0,0,1,1,8,0,8,1,0,0,3
308.0,55.0,58.0,0,1,1,7,2,5,1,0,0,3
661.0,156.0,70.4,0,1,0,5,0,3,1,0,0,3
272.0,62.0,74.6,0,1,1,3,0,9,1,0,0,3
391.0,109.0,77.4,0,1,1,6,0,6,1,0,0,3
237.0,27.0,86.0,0,0,0,6,1,2,1,0,0,3
202.0,15.0,40.0,0,0,0,12,2,3,1,0,0,3
530.0,78.0,62.2,0,1,1,3,2,3,1,0,0,3
962.0,105.0,76.2,0,1,0,7,0,4,1,0,0,3
610.0,91.0,65.0,0,1,0,8,0,7,1,1,0,3
3320.0,254.0,83.6,0,1,1,11,2,0,1,0,0,3
782.0,157.0,64.0,0,1,1,7,2,4,1,0,0,3
1690.0,148.0,84.2,0,1,0,6,0,8,0,0,0,3
305.0,18.0,72.0,0,0,1,5,1,4,1,0,0,3
1492.0,147.0,66.0,0,1,1,3,2,5,1,0,0,3
494.0,76.0,58.857142857142854,0,0,0,3,2,3,1,0,0,3
1517.0,251.0,86.8,0,1,0,4,1,4,1,0,0,3
719.0,234.0,69.2,0,1,1,6,0,7,1,0,0,3
406.0,126.0,66.5,0,1,1,3,0,5,1,0,0,3
795.0,109.0,72.0,0,1,0,1,2,4,1,0,0,3
714.0,22.0,86.0,0,0,0,2,0,4,1,0,0,3
361.0,21.0,58.0,1,0,0,9,2,3,1,0,0,3
440.0,116.0,63.2,0,1,0,9,2,1,0,0,0,3
20.0,3.0,24.0,0,0,1,9,2,5,1,0,0,3
155.0,17.0,54.666666666666664,0,0,0,11,2,5,0,0,0,3
1462.0,135.0,76.8,0,1,1,9,2,2,1,0,0,3
3004.0,276.0,85.2,0,1,1,5,0,2,1,0,0,3
101.0,6.0,38.333333333333336,0,0,0,11,0,3,0,0,0,3
1180.0,159.0,65.4,0,1,0,11,0,7,1,0,0,3
159.0,43.0,62.6,0,1,0,11,0,7,1,0,0,3
28.0,2.0,0.0,1,0,1,3,0,3,1,0,0,3
486.0,82.0,75.8,1,1,1,10,0,9,1,0,0,3
1022.0,158.0,69.8,0,1,1,3,2,4,1,0,0,3
39.0,35.0,54.4,0,1,1,1,0,8,1,0,0,3
453.0,125.0,69.0,0,1,0,0,0,7,0,0,0,3
673.0,199.0,80.6,0,1,0,5,0,0,0,0,0,3
0.0,0.0,0.0,1,0,1,7,1,2,0,0,0,3
341.0,67.0,78.5,0,1,1,3,0,4,1,0,0,3
1672.0,166.0,71.4,0,1,0,0,0,6,1,1,0,3
166.0,45.0,48.4,0,1,0,1,2,2,1,0,0,3
1285.0,161.0,71.4,0,1,1,0,2,7,1,0,0,3
502.0,53.0,52.5,0,0,0,9,2,4,1,0,0,3
162.0,36.0,68.6,0,1,1,6,1,4,0,0,0,3
778.0,51.0,51.0,0,0,1,3,0,1,1,1,0,3
365.0,50.0,63.4,0,1,0,0,1,7,1,0,0,3
78.0,33.0,54.0,0,1,1,5,0,1,0,0,0,3
211.0,39.0,43.0,0,0,0,8,0,9,0,0,0,3
27.0,21.0,71.4,0,1,1,11,1,0,0,0,0,3
1215.0,145.0,67.0,0,0,0,6,1,5,2,0,0,3
566.0,51.0,55.0,0,1,0,7,0,8,1,0,0,3
126.0,5.0,35.0,0,0,0,6,0,0,1,0,0,3
977.0,187.0,83.6,0,1,1,12,1,7,0,0,0,3
430.0,132.0,71.2,0,1,0,5,0,7,0,0,0,3
1131.0,35.0,79.0,0,0,0,5,0,9,1,0,0,3
423.0,75.0,66.0,0,1,1,11,0,8,0,0,0,3
145.0,34.0,82.6,0,1,1,11,0,5,1,0,0,3
673.0,91.0,66.4,0,1,0,0,2,9,1,0,0,3
853.0,131.0,63.8,0,1,0,8,0,5,1,1,0,3
1866.0,185.0,68.4,0,1,0,9,0,6,1,0,0,3
587.0,56.0,43.333333333333336,0,0,0,1,1,7,1,0,0,3
1534.0,63.0,73.0,0,0,1,6,1,8,2,0,0,3
364.0,46.0,63.2,0,1,0,7,0,8,0,0,0,3
197.0,63.0,50.0,0,0,1,7,2,5,0,0,0,3
142.0,52.0,71.2,0,1,1,8,0,9,0,0,0,3
924.0,114.0,56.4,0,0,0,9,1,6,1,0,0,3
254.0,17.0,64.0,0,0,1,5,0,7,1,0,0,3
353.0,117.0,70.0,0,1,1,4,2,2,1,0,0,3
1837.0,232.0,49.2,0,1,0,0,2,4,1,0,0,3
451.0,99.0,64.0,0,1,0,0,0,8,0,0,0,3
364.0,57.0,56.8,0,0,0,1,2,6,1,0,0,3
3781.0,258.0,84.6470588235294,0,1,1,9,0,5,2,0,0,3
805.0,157.0,82.0,0,1,1,11,1,7,1,0,0,3
239.0,64.0,72.5,0,0,0,5,2,2,1,0,0,3
91.0,37.0,29.0,0,0,1,4,0,6,0,0,0,3
135.0,37.0,62.6,0,0,0,3,0,8,0,0,0,3
90.0,7.0,0.0,1,0,0,1,2,9,1,0,0,3
318.0,43.0,54.0,0,1,1,9,0,5,1,0,0,3
636.0,131.0,57.2,0,1,0,12,0,2,1,0,0,3
1432.0,205.0,83.4,0,1,0,1,2,8,1,0,0,3
512.0,145.0,77.6,0,1,0,7,0,2,1,0,0,3
215.0,83.0,64.8,0,1,1,11,2,5,1,0,0,3
884.0,70.0,71.6,0,1,0,0,2,9,1,0,0,3
344.0,56.0,69.6,0,1,1,5,0,1,1,0,0,3
1055.0,162.0,78.8,0,1,1,6,1,9,2,0,0,3
404.0,55.0,59.5,0,1,1,12,2,4,1,0,0,3
241.0,12.0,58.0,0,0,0,5,0,9,1,0,0,3
2414.0,277.0,78.2,0,1,1,5,2,0,1,0,0,3
68.0,21.0,35.333333333333336,0,0,0,8,0,7,1,1,0,3
53.0,16.0,82.5,0,0,0,0,2,2,0,0,1,0
85.0,115.0,77.36363636363636,0,1,0,0,2,2,0,0,1,0
212.0,23.0,69.16666666666667,0,0,1,6,2,0,0,1,1,0
212.0,123.0,73.22222222222223,0,0,1,8,2,6,0,0,1,0
1193.0,222.0,79.27272727272727,0,1,1,4,0,3,1,0,1,0
404.0,66.0,78.66666666666667,0,0,0,3,0,1,0,0,1,0
162.0,50.0,88.0,0,1,0,2,0,0,1,0,1,0
176.0,32.0,90.6,0,0,1,6,0,7,1,1,1,0
77.0,13.0,80.0,1,0,0,12,2,7,0,0,1,0
0.0,0.0,0.0,1,0,1,11,0,1,1,0,1,0
43.0,11.0,67.33333333333333,0,0,0,1,2,1,0,0,1,0
42.0,19.0,73.9090909090909,0,1,0,3,0,5,0,0,1,0
19.0,3.0,71.0,0,0,0,0,2,3,0,0,1,0
112.0,34.0,83.0909090909091,0,1,0,6,2,5,0,0,1,0
46.0,23.0,46.22222222222222,0,0,0,6,2,0,0,1,1,0
1321.0,130.0,81.8,0,0,0,1,2,5,1,0,1,0
79.0,6.0,87.5,0,0,0,11,0,4,0,0,1,0
244.0,33.0,80.42857142857143,0,0,0,5,0,2,0,0,1,0
55.0,27.0,84.18181818181819,0,1,0,7,1,7,1,0,1,0
60.0,8.0,0.0,0,0,0,5,0,5,0,0,1,0
0.0,0.0,0.0,1,0,1,7,0,6,1,0,1,0
992.0,122.0,91.8,0,1,0,4,2,4,0,0,1,0
79.0,34.0,83.0,0,1,0,5,2,0,0,0,1,0
69.0,49.0,72.9,0,1,0,0,2,6,1,0,1,0
167.0,40.0,73.25,0,0,0,0,2,4,0,0,1,0
0.0,0.0,0.0,0,0,0,3,2,2,1,1,1,0
105.0,45.0,68.45454545454545,0,1,0,10,2,2,0,0,1,0
152.0,43.0,74.9090909090909,0,1,0,0,2,5,0,0,1,0
115.0,70.0,73.0,0,1,0,3,1,1,1,0,1,0
322.0,74.0,87.1,0,1,1,10,0,5,0,0,1,0
191.0,35.0,89.2,0,1,0,5,0,6,1,0,1,0
85.0,12.0,69.58333333333333,0,0,0,10,1,5,1,0,1,0
0.0,0.0,0.0,1,0,0,11,0,3,0,0,1,0
321.0,83.0,78.6,0,1,1,1,0,3,1,0,1,0
0.0,0.0,0.0,1,0,0,3,2,1,0,0,1,0
207.0,64.0,82.2,0,1,0,12,0,4,1,0,1,0
241.0,26.0,66.4,1,0,0,0,2,6,0,0,1,0
253.0,100.0,76.1,0,1,0,0,0,2,0,0,1,0
304.0,129.0,81.5,0,1,0,10,1,1,1,0,1,0
235.0,49.0,76.7,0,1,0,0,2,1,0,0,1,0
41.0,29.0,77.44444444444444,0,0,0,8,2,8,0,0,1,0
103.0,4.0,0.0,0,0,0,8,2,7,0,0,1,0
175.0,37.0,90.7,0,1,0,4,0,2,0,0,1,0
9.0,10.0,80.72727272727273,0,1,0,6,1,3,1,0,1,0
1.0,1.0,0.0,1,0,0,0,0,2,1,0,1,0
580.0,95.0,94.63636363636364,0,1,0,7,2,9,1,0,1,0
1068.0,150.0,78.6,0,1,0,8,2,3,1,1,1,0
144.0,39.0,88.72727272727273,0,1,0,2,0,7,0,0,1,0
132.0,49.0,89.81818181818181,0,1,0,10,1,6,0,0,1,0
810.0,160.0,72.91304347826087,0,1,0,0,0,4,0,0,1,0
335.0,86.0,90.4,0,1,0,6,1,2,1,0,1,0
0.0,5.0,73.0,0,0,1,3,0,4,1,0,1,0
365.0,34.0,88.33333333333333,0,0,0,3,2,3,1,1,1,0
0.0,0.0,0.0,0,0,0,10,2,2,0,0,1,0
0.0,0.0,0.0,1,0,0,1,0,7,0,0,1,0
382.0,94.0,77.9090909090909,0,1,0,0,0,7,1,1,1,0
78.0,52.0,84.14285714285714,0,1,0,6,0,1,1,0,1,0
6.0,7.0,100.0,0,0,0,11,2,0,0,1,1,0
0.0,0.0,0.0,1,0,0,6,0,4,0,1,1,0
146.0,8.0,0.0,1,0,0,12,2,4,1,0,1,0
243.0,61.0,93.0,0,1,0,12,1,5,1,0,1,0
0.0,0.0,0.0,0,0,0,10,2,3,0,0,1,0
218.0,45.0,76.0,0,0,0,6,2,0,1,0,1,0
213.0,25.0,29.0,0,0,0,1,0,0,0,0,1,0
124.0,45.0,78.41666666666667,0,0,0,0,2,3,1,0,1,0
234.0,53.0,86.0909090909091,0,1,0,3,0,5,0,1,1,0
0.0,0.0,0.0,1,0,0,11,2,1,1,0,1,0
215.0,76.0,86.0,0,1,1,1,0,2,0,0,1,0
94.0,37.0,78.57142857142857,0,0,1,9,0,3,0,0,1,0
100.0,30.0,89.0909090909091,0,1,0,1,0,9,0,1,1,0
191.0,31.0,52.285714285714285,0,0,0,0,2,4,0,0,1,0
834.0,133.0,82.22222222222223,0,1,1,11,0,-1,0,0,1,0
32.0,25.0,80.44444444444444,0,1,0,5,2,1,1,0,1,0
155.0,83.0,83.54545454545455,0,1,0,9,2,4,1,0,1,0
209.0,56.0,85.15384615384616,0,0,0,11,2,0,0,0,1,0
67.0,63.0,73.3,0,1,0,7,2,7,0,0,1,0
36.0,7.0,87.55555555555556,0,0,0,12,0,5,0,0,1,0
205.0,45.0,79.18181818181819,0,1,0,5,1,5,0,0,1,0
133.0,5.0,0.0,1,0,0,11,2,0,0,0,1,0
243.0,111.0,86.9,0,1,0,3,0,4,1,0,1,0
80.0,15.0,40.0,0,0,0,5,2,0,0,0,1,0
462.0,87.0,82.1,0,1,1,10,0,5,1,0,1,0
169.0,14.0,59.0,0,0,0,0,0,3,0,0,1,0
365.0,26.0,65.0,0,0,0,0,2,2,1,0,1,0
0.0,0.0,0.0,0,0,0,11,2,6,0,0,1,0
383.0,74.0,58.57142857142857,0,0,0,3,0,1,0,0,1,0
103.0,49.0,77.33333333333333,0,0,0,5,2,4,0,0,1,0
0.0,0.0,0.0,1,0,0,2,0,8,0,0,1,0
77.0,5.0,0.0,1,0,0,10,2,1,0,0,1,0
152.0,10.0,75.33333333333333,0,0,0,9,0,6,0,0,1,0
79.0,20.0,83.0909090909091,0,1,0,0,2,0,1,0,1,0
143.0,7.0,95.0,0,0,0,9,0,8,1,1,1,0
0.0,0.0,0.0,0,0,0,11,2,4,1,0,1,0
641.0,177.0,84.0909090909091,0,1,0,6,2,3,1,0,1,0
134.0,25.0,72.625,0,0,0,12,1,4,1,0,1,0
30.0,2.0,0.0,0,0,0,5,0,1,1,1,1,0
132.0,20.0,71.125,0,0,0,12,2,0,0,0,1,0
329.0,150.0,67.8,0,0,0,5,2,1,1,1,1,0
288.0,184.0,87.54545454545455,0,1,1,7,2,5,0,0,1,0
413.0,52.0,86.0909090909091,0,1,1,10,0,7,1,0,1,0
636.0,106.0,86.7,0,1,0,10,2,1,1,1,1,0
207.0,61.0,77.27272727272727,0,1,0,3,1,3,1,0,1,0
770.0,114.0,91.1,0,1,1,12,2,5,1,0,1,0
